time,temp
0.00794843, 63224
0.00975311, 63224
0.0110828, 63224
0.0123271, 63224
0.0135927, 63224
0.0148443, 63224
0.0163682, 63440
0.0177015, 63440
0.020138, 63440
0.0217078, 63440
0.0230005, 63440
0.0257198, 63440
0.0272468, 63440
0.028575, 63440
0.0298385, 63440
0.0311385, 63440
0.0324312, 63440
0.0337276, 63440
0.0350817, 63440
0.0363739, 63440
0.0376411, 63440
0.0389947, 63440
0.0402635, 63440
0.0415093, 63440
0.0427374, 63656
0.044038, 63656
0.0452932, 63656
0.0465395, 63656
0.0478661, 63656
0.0491327, 63656
0.0504239, 63872
0.0517671, 63872
0.0531921, 63872
0.0545103, 63872
0.0559713, 63872
0.057339, 63872
0.0589161, 63872
0.061252, 63872
0.0627671, 63872
0.0643442, 63872
0.0658421, 63872
0.0672973, 64088
0.068652, 64088
0.074116, 64088
0.0757353, 64088
0.0773838, 64088
0.0787197, 64088
0.0801249, 64088
0.0814942, 64088
0.0828186, 64088
0.0841212, 64088
0.0854561, 64088
0.0867452, 64088
0.0880306, 64088
0.0893103, 64088
0.0905702, 64088
0.091865, 64088
0.0931395, 64088
0.0944645, 64088
0.0960447, 64088
0.0975124, 64088
0.0987978, 64088
0.100097, 64088
0.101385, 64088
0.102671, 64304
0.104043, 64304
0.105308, 64304
0.106551, 64304
0.107798, 64304
0.109128, 64304
0.110371, 64304
0.11161, 64304
0.112849, 64304
0.114084, 64304
0.115329, 64304
0.116643, 64304
0.117958, 64304
0.119306, 64304
0.120698, 64304
0.122087, 64304
0.12348, 64304
0.12486, 64304
0.12621, 64304
0.127539, 64520
0.12888, 64520
0.130251, 64520
0.131627, 64520
0.133063, 64520
0.134405, 64520
0.135705, 64736
0.137039, 64736
0.138305, 64736
0.139594, 64736
0.140995, 64736
0.142294, 64736
0.143549, 64736
0.144811, 64736
0.146101, 64736
0.147396, 64736
0.14867, 64736
0.149945, 64736
0.151199, 64736
0.152457, 64736
0.153689, 64736
0.154919, 64736
0.156144, 64736
0.157384, 64736
0.158633, 64736
0.159879, 64736
0.161114, 64736
0.16235, 64952
0.163576, 64952
0.164803, 64952
0.166048, 64952
0.167279, 64952
0.168506, 64952
0.169733, 64952
0.170963, 64736
0.172205, 64736
0.173462, 64736
0.1747, 64736
0.175928, 64736
0.177154, 64736
0.178389, 64736
0.179644, 64736
0.180887, 64736
0.182138, 64736
0.183374, 64736
0.184608, 64736
0.185888, 64736
0.187178, 64952
0.188472, 64952
0.189738, 64952
0.190976, 64952
0.192211, 64952
0.193445, 64952
0.194678, 64952
0.195942, 64952
0.197178, 64952
0.19841, 64952
0.19964, 64952
0.200873, 64952
0.202112, 64952
0.203341, 64952
0.204568, 64952
0.2058, 64952
0.207034, 64952
0.20827, 64952
0.209508, 64952
0.210739, 64952
0.211966, 64952
0.213197, 65168
0.214425, 65168
0.215653, 65168
0.216913, 65168
0.218161, 65168
0.219404, 65168
0.220639, 65168
0.221991, 65168
0.223655, 65168
0.224947, 65168
0.226261, 65168
0.228081, 65168
0.229401, 65168
0.23072, 65168
0.232015, 65168
0.233282, 65168
0.234539, 65168
0.235865, 65168
0.237076, 65168
0.238265, 65168
0.239466, 65168
0.240661, 65168
0.241866, 65168
0.243056, 65168
0.244268, 65168
0.245478, 65168
0.246724, 65168
0.247943, 65168
0.249219, 65168
0.250631, 65168
0.251803, 65168
0.253041, 65168
0.254252, 65168
0.255484, 65168
0.256705, 65168
0.257986, 65168
0.259668, 65168
0.261264, 65168
0.267583, 65384
0.27104, 65384
0.272478, 65384
0.276032, 65384
0.277513, 65384
0.278763, 65384
0.279961, 65384
0.281162, 65600
0.282352, 65600
0.28361, 65600
0.289582, 66464
0.292479, 66464
0.29374, 66464
0.294891, 66464
0.296042, 66464
0.297201, 66464
0.298345, 66896
0.299491, 66896
0.300638, 66896
0.301778, 66896
0.302922, 66896
0.304083, 66896
0.305282, 66896
0.30644, 67112
0.307605, 67112
0.308783, 67112
0.309951, 67112
0.311116, 67112
0.312278, 67112
0.31344, 67112
0.314592, 67112
0.315743, 67112
0.316922, 67112
0.31809, 67112
0.319272, 67112
0.320571, 67112
0.32182, 67112
0.323024, 67112
0.324232, 67328
0.325415, 67328
0.326581, 67328
0.327755, 67328
0.328969, 67328
0.330121, 67328
0.331274, 67328
0.332432, 67544
0.333597, 67544
0.334768, 67544
0.335919, 67544
0.337077, 67544
0.338233, 67544
0.339384, 67544
0.340535, 67544
0.341699, 67544
0.342852, 67544
0.344019, 67544
0.345234, 67544
0.346439, 67544
0.347598, 67544
0.348739, 67544
0.349882, 67112
0.351025, 67112
0.352196, 67112
0.353508, 67112
0.354817, 67112
0.356091, 67112
0.357292, 67112
0.358555, 66680
0.359928, 66680
0.361244, 66680
0.362559, 66680
0.363869, 66680
0.365241, 66680
0.366556, 67112
0.367841, 67112
0.369134, 67112
0.370411, 67112
0.371761, 67112
0.37322, 67112
0.374598, 67328
0.375956, 67328
0.377356, 67328
0.378754, 67328
0.380125, 67328
0.38149, 67328
0.382743, 67328
0.38399, 66896
0.385462, 66896
0.386942, 66896
0.388265, 66896
0.389845, 66896
0.39133, 66896
0.392709, 67112
0.39413, 67112
0.398562, 67112
0.400065, 67544
0.401447, 67544
0.402586, 67544
0.403727, 67544
0.404878, 67544
0.406039, 67544
0.407309, 67544
0.408536, 67544
0.409724, 67760
0.410894, 67760
0.412089, 67760
0.413416, 67760
0.414758, 67760
0.416082, 67760
0.417358, 67544
0.418674, 67544
0.419907, 67544
0.421114, 67544
0.422459, 67544
0.423748, 67544
0.424987, 67544
0.426204, 68192
0.427352, 68192
0.428499, 68192
0.429864, 68192
0.431356, 68192
0.432663, 68192
0.433992, 68192
0.435322, 68840
0.436601, 68840
0.437915, 68840
0.439274, 68840
0.440593, 68840
0.44181, 68840
0.443028, 69920
0.444318, 69920
0.445574, 69920
0.44684, 69920
0.448119, 69920
0.449507, 69920
0.450887, 69920
0.452194, 69056
0.453443, 69056
0.454649, 69056
0.455952, 69056
0.457404, 69056
0.458733, 69056
0.460031, 68840
0.461342, 68840
0.462638, 68840
0.463922, 68840
0.465207, 68840
0.466517, 68840
0.467736, 68840
0.469051, 70784
0.47023, 70784
0.471379, 70784
0.472526, 70784
0.473719, 70784
0.474887, 70784
0.476066, 70784
0.477316, 72296
0.478526, 72296
0.479714, 72296
0.480986, 72296
0.48223, 72296
0.483625, 72296
0.484986, 72296
0.486183, 73160
0.487431, 73160
0.489002, 73160
0.490447, 73160
0.491781, 73160
0.493289, 73160
0.494701, 72944
0.496174, 72944
0.497669, 72944
0.499085, 72944
0.500509, 72944
0.501974, 72944
0.50349, 71864
0.505097, 71864
0.506474, 71864
0.507784, 71864
0.509139, 71864
0.510385, 71864
0.511695, 72512
0.513043, 72512
0.51432, 72512
0.515631, 72512
