time, temp
0.000643753, 64952
0.011075, 64952
0.0216543, 65168
0.0323278, 65384
0.042983, 65384
0.0534721, 65600
0.0640357, 66032
0.0745337, 66032
0.0848452, 66248
0.0950546, 66464
0.105293, 66680
0.115496, 67112
0.125701, 67328
0.135883, 67544
0.146074, 67976
0.156301, 67976
0.166509, 67976
0.176721, 68192
0.186898, 68192
0.197464, 68192
0.208027, 68192
0.218578, 68192
0.229152, 68192
0.239708, 68192
0.250254, 68192
0.260819, 68408
0.271355, 68408
0.281903, 68408
0.292496, 68624
0.303013, 68408
0.313426, 68408
0.323971, 68624
0.334701, 68840
0.345323, 68624
0.355877, 68408
0.366467, 68624
0.377122, 68408
0.387539, 68840
0.398106, 69056
0.408673, 69488
0.419137, 73808
0.429658, 74672
0.440473, 74888
0.451033, 74672
0.461515, 76832
0.471918, 79424
0.482333, 78776
0.492657, 79640
0.503028, 80288
0.51338, 82664
0.523784, 81584
0.534192, 82016
0.544618, 82448
0.555064, 82664
0.565585, 83528
0.576115, 83960
0.586508, 83960
0.59699, 84392
0.607461, 83312
0.617889, 80936
0.628386, 79856
0.6388, 79424
0.649208, 78776
0.659695, 78776
0.670073, 78776
0.680455, 78560
0.690815, 78992
0.701291, 79640
0.71169, 80288
0.721927, 80288
0.732113, 79208
0.742281, 79424
0.752449, 81368
0.762612, 81152
0.772781, 79424
0.782968, 78992
0.793319, 79208
0.80366, 81584
0.814151, 82016
0.824568, 83096
0.834878, 84176
0.845226, 84824
0.855652, 86768
0.866132, 86768
0.876657, 86336
0.887157, 86984
0.897543, 87416
0.907875, 87632
0.918226, 88064
0.92855, 88280
0.938863, 88496
0.949261, 89360
0.959662, 86336
0.970008, 84824
0.98034, 83960
0.990647, 82664
1.00098, 82232
1.01137, 81800
1.02178, 80720
1.03229, 79856
1.0428, 78776
1.05334, 78128
1.06386, 77696
1.0744, 77480
1.08498, 77048
1.09551, 77696
1.10607, 77264
1.11652, 76832
1.127, 76832
1.13748, 77696
1.14794, 77912
1.15828, 78992
1.16853, 78128
1.17872, 78776
1.18889, 78560
1.19906, 78776
1.20928, 78560
1.21946, 77912
1.22976, 77480
1.24025, 77696
1.25072, 77696
1.26112, 78344
1.27153, 78560
1.28209, 78560
1.29266, 78128
1.30318, 77696
1.31367, 77696
1.32673, 77048
1.33712, 77264
1.34753, 77480
1.35787, 77480
1.36819, 77912
1.37849, 77696
1.38884, 77696
1.39915, 77048
1.4096, 76616
1.41996, 77264
1.4304, 78344
1.44099, 78776
1.45162, 77480
1.46221, 77048
1.47289, 76616
1.48343, 77264
1.4941, 77696
1.50464, 77048
1.51515, 76616
1.52576, 76832
1.53632, 76400
1.54685, 76400
1.55732, 76832
1.56774, 77264
1.57817, 78992
1.58857, 80720
1.59887, 79640
1.60904, 78992
1.61921, 78560
1.62952, 78128
1.63985, 78128
1.65032, 78344
1.66091, 77696
1.67152, 77480
1.68207, 77912
1.69259, 77480
1.70307, 77912
1.71361, 77480
1.72401, 77696
1.73445, 77696
1.74505, 77912
1.75547, 77480
1.76592, 77696
1.77642, 77696
1.78691, 77912
1.79731, 77912
1.80769, 77912
1.81809, 77048
1.82848, 76832
1.83878, 77048
1.84909, 77480
1.8594, 77696
1.86979, 77696
1.88023, 77048
1.89075, 76832
1.9013, 76616
1.91185, 77264
1.9224, 77480
1.93303, 77264
1.9436, 77696
1.95412, 77048
1.96466, 77696
1.97515, 77048
1.98561, 76832
1.99603, 76832
2.00636, 78128
2.01657, 78344
2.02674, 78992
2.03701, 79424
2.04724, 79424
2.05753, 78992
2.06771, 78992
2.0779, 78560
2.08831, 78560
2.09887, 78560
2.10945, 78344
2.11997, 77912
2.13046, 77696
2.14105, 77696
2.1516, 77696
2.1621, 77480
2.17258, 77264
2.18305, 77264
2.19345, 77480
2.20382, 79208
2.21414, 79208
2.22446, 79640
2.23476, 79208
2.24509, 78560
2.25541, 78344
2.26574, 78128
2.27608, 77912
2.28644, 77696
2.29682, 77264
2.30723, 77696
2.31762, 77480
2.32813, 77696
2.33871, 78560
2.34927, 78776
2.35981, 78560
2.37036, 77912
2.38106, 77696
2.39162, 77696
2.40222, 78344
2.41286, 78344
2.42337, 78560
2.43388, 77696
2.44423, 77480
2.45449, 77264
2.4647, 77912
2.47503, 79208
