time, temp
0.00056094, 66032
0.0110474, 66248
0.0213746, 66680
0.031822, 66896
0.042533, 66680
0.0531179, 66680
0.0636237, 66680
0.0741367, 66680
0.0846602, 66680
0.0952712, 66896
0.105908, 66680
0.116538, 66896
0.127297, 66896
0.138375, 66896
0.148943, 66896
0.159594, 66896
0.170349, 66896
0.180955, 66896
0.194831, 66896
0.205541, 66896
0.216407, 66896
0.226909, 67544
0.237342, 67760
0.247761, 67544
0.25816, 67328
0.268547, 67328
0.279239, 67112
0.289762, 67112
0.300253, 67112
0.310705, 67112
0.321056, 71216
0.331396, 71432
0.341875, 72080
0.352238, 72296
0.362636, 73592
0.372933, 74888
0.383212, 76616
0.393458, 74888
0.403761, 73808
0.414143, 73376
0.424458, 74240
0.434733, 74888
0.444953, 77048
0.455152, 76832
0.465353, 78992
0.475564, 79208
0.485777, 78992
0.495986, 78560
0.506272, 78776
0.516574, 78776
0.526789, 80288
0.537039, 79424
0.54735, 78776
0.557666, 78128
0.567993, 77912
0.578201, 79640
0.588621, 79208
0.598918, 80072
0.609196, 80504
0.619482, 82448
0.629744, 82232
0.640079, 82448
0.650468, 82664
0.660749, 83528
0.670945, 84608
0.68122, 82664
0.69152, 81584
0.701811, 80936
0.712027, 82448
0.722323, 85256
0.732534, 84176
0.742851, 83528
0.753079, 83528
0.763311, 83960
0.77358, 82880
0.783873, 82880
0.794213, 83528
0.804566, 84176
0.81482, 83096
0.825038, 80504
0.835294, 80504
0.845513, 82232
0.855735, 84608
0.865954, 84824
0.876164, 85688
0.886415, 84608
0.896652, 83744
0.906988, 83528
0.917265, 83528
0.927589, 83312
0.938121, 83096
0.948396, 82880
0.958655, 82880
0.96892, 82232
0.97917, 83528
0.989381, 85472
0.99962, 86336
1.00985, 87200
1.02007, 86120
1.03063, 84392
1.0409, 84176
1.05115, 83960
1.06142, 83960
1.07167, 83528
1.08189, 83744
1.09214, 84176
1.10237, 83960
1.11264, 83528
1.12297, 82880
1.13317, 83528
1.14338, 83744
1.15364, 83960
1.16389, 84608
1.17418, 83744
1.18443, 83744
1.19478, 83528
1.20513, 83312
1.21546, 83528
1.22567, 83312
1.23585, 83744
1.24623, 83960
1.25664, 83744
1.26715, 83528
1.27759, 83960
1.28792, 84392
1.29821, 84392
1.30844, 84176
1.31873, 83744
1.329, 83744
1.33935, 83528
1.34968, 83528
1.36004, 83744
1.3704, 83960
1.38067, 84608
1.39096, 83744
1.40119, 83960
1.41141, 83960
1.42164, 85040
1.43197, 85040
1.44245, 85040
1.45272, 84392
1.46301, 84392
1.47336, 84392
1.4837, 83744
1.49411, 83744
1.50448, 83960
1.51496, 84392
1.52536, 83528
1.53577, 83960
1.54605, 84176
1.55629, 83312
1.56652, 85040
1.57673, 84392
1.58697, 86552
1.5972, 85688
1.60744, 85472
1.61767, 84608
1.62792, 84608
1.63821, 84392
1.6485, 84392
1.6588, 85040
1.66911, 84392
1.67943, 83744
1.68964, 83096
1.69988, 82016
1.71025, 83096
1.72052, 85472
1.73072, 86120
1.74094, 87416
1.75118, 86336
1.76145, 84824
1.77178, 83528
1.78209, 82880
1.79236, 83528
1.80272, 83528
1.81311, 83960
1.82339, 84392
1.83362, 82880
1.84387, 82664
1.85414, 83312
1.86434, 84824
1.87462, 86984
1.88489, 85688
1.89518, 84392
1.90548, 84176
1.91576, 84176
1.92607, 84608
1.93636, 85256
1.94663, 84824
1.95697, 83528
1.96729, 82664
1.97758, 82232
1.98799, 83312
1.99822, 83960
2.00848, 84176
2.01875, 85040
2.02899, 85256
2.03925, 85688
2.04952, 85040
2.05979, 85040
2.0701, 84608
2.08038, 84392
2.09075, 84392
2.10106, 84176
2.11146, 83960
2.12174, 84608
2.132, 83096
2.14231, 82880
2.15262, 82664
2.16284, 83528
2.17305, 86336
2.18326, 85256
2.19353, 85472
2.20388, 85472
2.2142, 85256
2.22447, 84608
2.23483, 84176
2.24518, 84392
2.25563, 84608
2.26598, 84608
2.27643, 83312
2.2867, 83096
2.29691, 82016
2.30714, 81584
2.31739, 86768
2.32759, 85904
2.33781, 86120
2.34803, 86120
2.35826, 86120
2.36849, 85904
2.37871, 84176
2.38903, 83744
2.39931, 83744
2.40965, 83960
2.41998, 84392
2.43024, 85256
2.44043, 83528
2.45063, 82880
2.46084, 83096
2.47109, 84176
2.48129, 86120
2.49154, 85040
2.50186, 84392
2.51212, 83960
2.52237, 84176
2.53267, 84392
2.54308, 83960
2.55339, 83528
2.56366, 83744
2.57396, 84392
2.58425, 84392
2.59453, 85472
2.60478, 84392
2.61505, 84392
2.62542, 84176
2.63567, 85472
2.64591, 84824
2.65612, 85472
2.66636, 85256
2.67663, 85472
2.68692, 85256
2.69719, 84608
2.70749, 84608
2.71773, 84824
2.72794, 84824
2.73819, 85688
2.7484, 85688
2.75866, 84176
2.76892, 84176
2.77918, 84824
2.78939, 84824
2.7996, 85904
2.80981, 86552
2.82004, 85472
2.83032, 84176
2.84058, 83528
2.85091, 83528
2.86115, 83744
2.8714, 84392
2.88162, 85040
2.89185, 84608
2.90214, 83312
2.91239, 83528
2.92271, 84176
2.93294, 87416
2.94318, 86552
2.95341, 84824
2.96368, 84392
2.97397, 83744
2.98426, 85256
2.99452, 85256
3.00477, 84824
3.01503, 84176
3.02527, 83312
3.03553, 83744
3.04574, 84608
3.056, 84824
3.06628, 84176
3.07651, 83960
3.08672, 86336
3.09693, 86768
3.1072, 85472
3.11749, 84824
3.12775, 84608
3.138, 83744
3.14821, 83312
3.15842, 83528
3.16865, 83312
3.17895, 83960
3.18927, 85256
3.19957, 84392
3.20988, 83744
3.22014, 83096
3.23047, 83528
3.24079, 84608
3.25101, 85904
3.26133, 86120
3.27156, 84608
3.28178, 83960
3.29207, 83744
3.3023, 84824
3.31254, 85256
3.32277, 85256
3.333, 85256
3.34327, 85472
3.35355, 84824
3.36385, 83528
3.37412, 82664
3.38443, 82016
3.39467, 82448
3.40493, 84608
3.41517, 86120
3.42539, 86336
3.43563, 85472
3.44592, 85472
3.45619, 85472
3.4664, 85472
3.47662, 85688
3.48685, 86120
3.49708, 85256
3.50737, 84608
3.51763, 84176
3.52796, 84176
3.53819, 83960
3.54842, 83528
3.55864, 84392
3.56884, 84824
3.57906, 85472
3.58932, 85904
3.59953, 86120
3.60974, 86984
3.61993, 86120
3.63017, 84824
3.6404, 83960
3.65062, 83528
3.6609, 83312
3.6712, 83312
3.68157, 83312
3.69197, 84608
3.70227, 85256
3.71251, 84608
3.72278, 83096
3.73302, 83096
3.74324, 85256
3.75349, 86552
3.76373, 87200
3.77394, 87632
3.78416, 86552
3.79442, 85040
3.80469, 84824
3.81491, 84608
3.82519, 84608
3.83549, 84176
3.84577, 84392
3.85603, 84176
3.86631, 83960
3.87657, 83528
3.88691, 83960
3.89711, 84608
3.90734, 84824
3.9176, 85040
3.92789, 85040
3.9382, 85256
3.94841, 84392
3.95866, 84176
3.96893, 83960
3.9792, 83960
3.98955, 83744
4, 83528
4.01036, 84176
4.02062, 84608
4.03088, 84608
4.04113, 83960
4.05135, 85472
4.06162, 86336
4.072, 85040
4.08232, 84392
4.09255, 84176
4.1028, 83960
4.11303, 84176
4.12332, 83960
4.13361, 83960
4.14395, 84176
4.15428, 84176
4.16458, 84392
4.17478, 85040
4.18501, 85040
4.19525, 85040
4.20548, 85472
4.21575, 85688
4.22619, 85472
4.23649, 84608
4.24678, 83744
4.25708, 83744
4.26736, 84392
4.27774, 84824
4.28808, 85040
4.29836, 83744
4.30871, 83528
4.31905, 83096
4.32932, 83528
4.33961, 84176
4.34985, 84176
4.36007, 84392
4.37031, 85256
4.38054, 85472
4.3908, 84824
4.40103, 83960
4.41127, 83744
4.42152, 83960
4.43174, 84392
4.44204, 84608
4.45231, 85256
4.46261, 85040
4.47287, 84608
4.48321, 84392
4.49343, 85040
4.50367, 85040
4.51395, 84824
4.52418, 84824
4.53448, 85472
4.54477, 85040
4.55512, 84392
4.56541, 83960
4.57572, 83960
4.58605, 84176
4.59634, 84392
4.60671, 84392
4.61697, 84392
4.62726, 84824
4.63753, 85688
4.64776, 84176
4.65795, 83528
4.66819, 83096
4.67843, 83528
4.68865, 84176
4.69889, 86336
4.70911, 86120
4.71933, 85256
4.72957, 84824
4.73986, 84392
4.75017, 83744
4.76045, 83312
4.77075, 83312
4.78107, 83744
4.7914, 84608
4.80174, 85904
4.81203, 84824
4.82233, 83744
4.83266, 83960
4.84307, 84176
4.85343, 85688
4.86369, 85040
4.87403, 84176
4.88437, 84392
4.89459, 83960
4.90491, 84392
4.91522, 85040
4.92552, 85040
4.93583, 85256
4.94621, 84608
