time, temp
0.00187188, 66896
0.0125225, 67328
0.0231168, 67760
0.0338465, 67976
0.0452143, 67976
0.0557081, 67976
0.066217, 68192
0.0767894, 68192
0.0871306, 68624
0.0973645, 68624
0.107588, 68840
0.117784, 69056
0.127982, 69056
0.13817, 69272
0.148387, 69272
0.158643, 69488
0.168877, 69488
0.179088, 69488
0.189371, 69488
0.199968, 69488
0.210555, 69488
0.221102, 69704
0.23169, 69704
0.242234, 69704
0.25275, 69920
0.263319, 69920
0.273885, 69920
0.284466, 69920
0.296876, 69920
0.307509, 70136
0.318061, 70136
0.328724, 70352
0.339248, 71864
0.349556, 74672
0.359919, 75752
0.370301, 75968
0.380634, 76400
0.390873, 77480
0.401106, 78776
0.411417, 78776
0.421708, 79856
0.432122, 79424
0.442557, 79424
0.452897, 81368
0.463214, 80720
0.473623, 80504
0.484003, 80936
0.494358, 81368
0.504641, 79856
0.514982, 78128
0.525249, 77264
0.535514, 76616
0.545824, 75968
0.556123, 75320
0.566388, 74888
0.576692, 74888
0.586993, 74456
0.597205, 74456
0.607462, 74024
0.617691, 74024
0.627962, 74672
0.638287, 75536
0.648609, 75968
0.65889, 76832
0.669149, 77048
0.679436, 77912
0.689732, 78344
0.70004, 79856
0.710314, 80288
0.720587, 80936
0.73085, 81584
0.741082, 82016
0.751372, 81584
0.761577, 79856
0.771835, 80288
0.782096, 79856
0.792316, 83096
0.802534, 84608
0.812814, 84824
0.823098, 83960
0.833386, 84824
0.843659, 83528
0.853938, 83744
0.864383, 83528
0.874773, 84176
0.885037, 84608
0.895346, 84176
0.905683, 83744
0.915972, 83744
0.926244, 84392
0.936454, 84608
0.946678, 84824
0.956922, 83744
0.967144, 82232
0.977329, 81368
0.987547, 81152
0.997732, 81152
1.00795, 80720
1.01812, 80720
1.02829, 80720
1.03849, 80504
1.04876, 80504
1.05902, 80288
1.06926, 80288
1.0795, 80288
1.08979, 80072
1.10001, 80072
1.11016, 80072
1.12025, 79856
1.13038, 79856
1.14049, 79856
1.15067, 79640
1.16078, 79640
1.17087, 79424
1.18097, 79424
1.1911, 79208
1.20129, 79208
1.21148, 78992
1.22167, 78776
1.2319, 78776
1.24211, 78992
1.25237, 78776
1.26253, 78992
1.27269, 78992
1.28297, 78992
1.29315, 78992
1.30326, 78992
1.31339, 78992
1.32365, 78992
1.33388, 78776
1.34413, 78776
1.35439, 78560
1.3647, 78344
1.37504, 78128
1.3853, 78128
1.39556, 78128
1.4058, 78128
1.41605, 78128
1.42632, 78128
1.43662, 78128
1.44692, 78128
1.45733, 78128
1.46846, 78560
1.47863, 78776
1.48879, 78992
1.4989, 78992
1.5092, 78992
1.51954, 78776
1.52982, 78776
1.54009, 78992
1.5503, 78992
1.56051, 78992
1.57076, 79208
1.58099, 79208
1.59125, 78992
1.60149, 79208
1.61176, 79208
1.62221, 79208
1.63263, 79208
1.64304, 79208
1.6533, 79208
1.66363, 79208
1.67391, 79208
1.68419, 79208
1.69448, 79208
1.7048, 79208
1.71518, 79208
1.72542, 79208
1.73569, 79424
1.74591, 79208
1.7562, 78992
1.76654, 78992
1.77678, 78776
1.78703, 78992
1.79725, 78992
1.80751, 78992
1.81772, 78776
1.82804, 78776
1.83837, 78776
1.84871, 78776
1.85898, 78776
1.86922, 78560
1.87947, 78560
1.88968, 78776
1.89995, 78776
1.91028, 78776
1.92047, 78776
1.93067, 78992
1.94093, 78992
1.95119, 78992
1.96141, 79208
1.97174, 79424
1.98198, 79424
1.99228, 79640
2.00256, 79424
2.01279, 79640
2.02304, 79856
2.0333, 79856
2.04357, 79856
2.05383, 79856
2.06404, 79856
2.07437, 80072
2.08447, 80288
2.09457, 80072
2.10467, 80072
2.11476, 80072
2.1249, 80072
2.13502, 80288
2.14518, 80288
2.15529, 80288
2.16561, 80288
2.17592, 80072
2.18618, 79424
2.19646, 79208
2.2067, 79208
2.21695, 79208
2.22722, 79208
2.23741, 79208
2.24755, 78992
2.25777, 78992
2.26792, 78992
2.27803, 78992
2.28814, 79208
2.2984, 79208
2.3086, 78992
2.31885, 78992
2.32906, 78992
2.33925, 79208
2.34942, 79208
2.35966, 79208
2.36991, 79208
2.38026, 79208
2.39048, 78992
2.40074, 78992
2.41101, 78776
2.42124, 78776
2.43149, 78776
2.44176, 78560
2.452, 78560
2.46228, 78560
2.47281, 78344
2.48305, 78344
2.49331, 78560
2.50352, 78776
2.51384, 78776
2.52414, 78776
2.53436, 78560
2.54457, 78992
2.55478, 78992
2.56498, 78992
2.57522, 78992
2.58547, 78992
2.59571, 78992
2.60601, 78992
2.61628, 78992
2.6265, 78992
2.63674, 78992
2.64698, 78992
2.6573, 78776
2.6675, 78992
2.67785, 78776
2.68816, 78776
2.69845, 78776
2.70867, 78992
2.71892, 78776
2.72922, 78776
2.73949, 78776
2.74978, 78776
2.76005, 78776
2.77034, 78776
2.78064, 78776
2.79096, 78776
2.8012, 78560
2.81146, 78344
2.82172, 78344
2.83216, 78344
2.8424, 78560
2.85269, 78344
2.86294, 78560
2.87318, 78560
2.88343, 78344
2.89369, 78344
2.90394, 78128
2.91421, 78128
2.92443, 78344
2.93465, 78344
2.94494, 78560
2.95527, 78776
2.96559, 78776
2.97589, 78992
2.98614, 78776
2.9964, 79208
3.0066, 79424
3.01688, 79208
3.02714, 79640
3.03745, 80072
3.04775, 80072
3.05809, 80288
3.06843, 80072
3.07885, 80288
3.0892, 80288
3.09949, 80072
3.10975, 80288
3.12007, 80288
3.1304, 80288
3.14069, 80288
3.15098, 80288
3.16132, 80288
3.17166, 80288
3.18193, 80288
3.1922, 79856
3.2025, 79640
3.21274, 79640
3.22296, 79424
3.23317, 79424
3.24338, 79208
3.25356, 79208
3.26372, 79208
3.27392, 79208
3.2841, 79208
3.2943, 78992
3.30451, 78992
3.31468, 78992
3.32486, 79208
3.33508, 79208
3.34527, 79208
3.35555, 79424
3.36577, 79208
3.37599, 79208
3.38619, 79424
3.39638, 79424
3.4066, 79208
3.41691, 79208
3.42712, 79208
3.43734, 78992
3.44756, 78992
3.45773, 78992
3.4679, 79208
3.47811, 79208
3.4883, 79208
3.49852, 79424
3.50878, 79424
3.51911, 79424
3.52941, 79424
3.53961, 79424
3.54981, 79424
3.56, 79640
3.57025, 79640
3.58044, 79640
3.59063, 79640
3.60088, 79856
3.61124, 79640
3.6215, 79640
3.63174, 79856
3.64197, 79640
3.65226, 79640
3.66246, 79856
3.67268, 80072
3.68289, 80072
3.6931, 80288
3.70332, 80288
3.71353, 80288
3.72372, 80504
3.73396, 80288
3.74412, 80288
3.75424, 80504
3.76434, 80504
3.77442, 80288
3.78454, 79856
3.79463, 79424
3.80474, 79208
3.81484, 78992
3.82505, 78992
3.83529, 78992
3.84551, 78776
3.85568, 78776
3.86586, 78776
3.87607, 78992
3.8863, 78776
3.8965, 78776
3.90682, 78992
3.917, 78992
3.9271, 78992
3.93723, 78992
3.9475, 78992
3.95774, 78992
3.96806, 78992
3.97827, 78776
3.98847, 78344
3.99877, 78128
4.00909, 77912
4.01937, 77696
4.02963, 77480
4.0399, 77480
4.05009, 77264
4.06029, 77264
4.07066, 77048
4.08094, 77048
4.09128, 76832
4.10164, 76832
4.11189, 76832
4.12213, 76832
4.13244, 76832
4.14274, 76616
4.15333, 76616
4.16364, 76616
4.17391, 76400
4.1842, 76400
4.19453, 76400
4.20481, 76400
4.21507, 76184
4.22528, 76400
4.23561, 76400
4.24596, 76184
4.25614, 76184
4.26643, 76184
4.27669, 76400
4.28694, 76616
4.29721, 76832
4.30748, 77048
4.31781, 77048
4.32809, 77264
4.33831, 77480
4.34856, 77696
4.35894, 77696
4.36917, 77696
4.37939, 77696
4.3896, 77912
4.39981, 78128
4.41008, 78128
4.42035, 78128
4.43064, 78128
4.44092, 78344
4.45118, 78344
4.46143, 78344
4.4717, 78344
4.48198, 78560
4.49225, 78560
4.5025, 78344
4.51268, 78560
4.52288, 78776
4.5331, 78992
4.54331, 79208
4.55351, 79424
4.56376, 79424
4.57404, 79424
4.58426, 79424
4.59449, 79640
4.60472, 79640
4.61499, 79640
4.62523, 79640
4.6355, 79640
4.64581, 79640
4.65608, 79640
4.66638, 79640
4.67676, 79640
4.68715, 79640
4.69747, 79640
4.70783, 79424
4.71822, 79640
4.72859, 79640
4.7389, 79640
4.74919, 79424
4.75953, 79424
4.76978, 79424
4.78001, 79208
4.79022, 78992
4.80046, 78776
4.81068, 78776
4.82091, 78992
4.83109, 78992
4.84128, 78776
4.85153, 78992
4.86182, 78992
4.87216, 78992
4.88245, 78992
4.89279, 78992
4.90312, 78992
4.91338, 78992
4.92365, 78992
4.93394, 78992
4.94417, 78992
4.95443, 78992
4.9647, 79208
4.97506, 78992
4.98537, 79208
4.9957, 79424
5.006, 79424
5.01641, 79640
5.02684, 79640
5.03715, 79424
5.04745, 79640
5.05772, 79640
5.06801, 79856
5.07826, 79856
5.08849, 79856
5.0988, 79856
5.10909, 79856
5.11934, 79856
5.12962, 79856
5.13997, 79856
5.15023, 79856
5.1606, 80072
5.1709, 80072
5.18126, 79856
5.1915, 79856
5.20183, 79640
5.21211, 79640
5.22238, 79424
5.23264, 79208
5.24292, 79208
5.25312, 78992
5.26332, 78992
5.2735, 78992
5.28371, 78992
5.294, 78992
5.30426, 78992
5.31448, 78992
5.32472, 78992
5.33494, 78776
5.34514, 78776
5.35536, 78776
5.36565, 78776
5.37591, 78560
5.38615, 78560
5.39642, 78776
5.40679, 78776
5.41707, 78776
5.42739, 78992
5.43771, 78992
5.44803, 78992
5.45835, 78992
5.46861, 78560
5.47899, 78560
5.48926, 78776
5.49955, 78776
5.50977, 78776
5.51997, 78776
5.53018, 78992
5.54041, 79424
5.55067, 79640
5.56087, 79424
5.57112, 79640
5.58558, 79856
5.59593, 79856
5.60621, 79424
5.61651, 79640
5.6269, 79640
5.63715, 79424
5.64747, 79424
5.65781, 79208
5.66818, 79424
5.67856, 79640
5.68895, 79424
5.69927, 79424
5.70956, 79640
5.71996, 79640
5.73026, 79424
5.74061, 79424
5.75093, 79424
5.76112, 79208
5.77137, 79208
5.78163, 78992
5.79185, 78776
5.80208, 78992
5.81232, 78992
5.82252, 78992
5.83269, 79208
5.84296, 79208
5.8532, 79208
5.8635, 79208
5.87376, 78992
5.88405, 79208
5.8944, 79208
5.90468, 78992
5.91495, 78992
5.92522, 78776
5.93545, 78992
5.94562, 79208
5.95577, 79640
5.96591, 79640
5.97601, 79856
5.98611, 80072
5.99624, 80072
6.00637, 80288
6.01649, 80504
6.02663, 80288
6.03693, 80504
6.04733, 80720
6.05765, 80720
6.068, 80288
6.07824, 80072
6.08852, 80072
6.09895, 80288
6.1092, 80072
6.11941, 79856
6.12971, 79856
6.14, 80072
6.15015, 80288
6.16026, 80288
6.17052, 80288
6.18075, 80072
6.19122, 80288
6.20146, 80072
6.21166, 79856
6.22183, 79640
6.23204, 79640
6.24225, 79424
6.25252, 79424
6.26275, 79424
6.27292, 79208
6.28312, 79208
6.29333, 79208
6.30354, 78992
6.31374, 78776
6.32395, 78992
6.33424, 78992
6.34456, 78992
6.3548, 78992
6.36506, 78992
6.37531, 78992
6.38559, 78992
6.3958, 78776
6.406, 78776
6.41627, 78776
6.42652, 78776
6.43674, 78776
6.44705, 78776
6.45733, 78776
6.46755, 78776
6.47777, 78776
6.48803, 78992
6.49825, 78992
6.5085, 78992
6.51872, 78992
6.52898, 78992
6.53925, 78992
6.54951, 78776
6.55969, 78992
6.56988, 78992
6.58013, 78992
6.59037, 78992
6.60063, 78992
6.61092, 79208
6.62122, 79208
6.63146, 78776
6.64174, 78560
6.65206, 78776
6.66245, 78992
6.67272, 78992
6.683, 79208
6.69327, 79424
6.70352, 79208
6.71376, 78992
6.72403, 78992
6.7343, 78992
6.74464, 78992
6.75499, 79424
6.76539, 79640
6.77566, 79424
6.78598, 79640
6.79637, 79640
6.80677, 79640
6.81703, 79640
6.82732, 79640
6.83761, 79424
6.84793, 79424
6.85823, 79208
6.86849, 78992
6.87879, 78992
6.88901, 78776
6.89923, 78776
6.90943, 78776
6.91965, 78776
6.92991, 78992
6.94027, 78992
6.9505, 78776
6.96069, 78992
6.97095, 79208
6.98128, 79208
6.99151, 79208
7.0018, 79208
7.01211, 79208
7.02235, 79208
7.03253, 79208
7.04277, 78992
7.05302, 78992
7.06332, 78992
7.07351, 78992
7.08373, 79424
7.094, 79424
7.10425, 79424
7.11453, 79424
7.12479, 79424
7.13507, 79208
7.14532, 79208
7.15561, 79424
7.16594, 79640
7.17624, 79640
7.18666, 79640
7.19707, 79856
7.20742, 79856
7.21789, 79856
7.22827, 79856
7.23862, 79640
7.24894, 79640
7.25927, 79424
7.26957, 79424
7.27988, 79208
7.29015, 79208
7.30044, 78992
7.31078, 78992
7.3211, 78992
7.33137, 78776
7.3416, 78776
7.35189, 78992
7.36223, 79208
7.37248, 79208
7.38278, 79424
7.39306, 79424
7.40331, 79424
7.4136, 79424
7.4239, 79424
7.43418, 79424
7.44446, 79424
7.4547, 79640
7.46495, 79640
7.47518, 79640
7.48547, 79640
7.49581, 79640
7.50608, 79640
7.51633, 80288
7.52645, 79856
7.53656, 79424
7.54666, 79424
7.5568, 79208
7.56692, 79424
7.57704, 79208
7.58714, 78560
7.59723, 78560
7.60734, 78128
7.61747, 77912
7.62757, 77696
7.63767, 77912
7.64778, 77480
7.65786, 77696
7.66801, 77480
7.67817, 77264
7.68828, 77048
7.69839, 77048
7.70853, 76832
7.71876, 77048
7.72892, 76832
7.73906, 76832
7.74918, 76616
7.7593, 76832
7.76956, 76832
7.77974, 76616
7.78998, 76832
7.80021, 77264
7.8104, 77048
7.82051, 76832
7.83065, 76400
7.84081, 76184
7.85103, 76184
7.86126, 75968
7.87139, 75752
7.88152, 75752
7.89163, 75536
7.90174, 75536
7.91185, 75104
7.92196, 75104
7.93208, 75104
7.94228, 75320
7.95245, 75320
7.96257, 75320
7.97267, 75320
7.9828, 75320
7.99294, 75320
8.00308, 75320
8.01327, 75320
8.02352, 75536
8.03367, 75320
8.04394, 75752
8.0541, 75752
8.06424, 75536
8.07437, 75536
8.08449, 75536
8.09461, 75536
8.10473, 75320
8.11485, 75536
8.12496, 75536
8.13507, 75752
8.14528, 75752
8.15553, 75752
8.16572, 75536
8.17585, 75320
8.18599, 75104
8.19616, 74888
8.20631, 74672
8.21645, 74456
8.2266, 74240
8.23677, 74240
8.24706, 74456
8.25738, 74456
