TL = 999999
graph = resnet50
version = 3.1
Images = 100
Inferences = 10
***
Running Scheduler
TL = 999999
graph = resnet50
version = 3.1
Images = 100
Inferences = 10
***
Running Scheduler
Logging temp logs to temp_schedulerv3_1/resnet50_TL999999_dt1000.csv
Main thread running
tdiff = 5.00009, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 84608, min_delta_t = 1555.2, val = 0
tdiff = 10.0004, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 77480, min_delta_t = 1555.2, val = 2
tdiff = 15.0007, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 76616, min_delta_t = 1555.2, val = 6
tdiff = 20.0001, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 79856, min_delta_t = 1555.2, val = 8
tdiff = 25.0003, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 77048, min_delta_t = 1555.2, val = 12
tdiff = 30.0014, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 81368, min_delta_t = 1555.2, val = 14
tdiff = 35.0002, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 79424, min_delta_t = 1555.2, val = 17
tdiff = 40.0009, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 79640, min_delta_t = 1555.2, val = 21
tdiff = 45.0004, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 82016, min_delta_t = 1555.2, val = 23
tdiff = 50.0047, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 80072, min_delta_t = 1555.2, val = 27
tdiff = 55.0009, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 83960, min_delta_t = 1555.2, val = 31
tdiff = 60.001, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 80504, min_delta_t = 1555.2, val = 32
tdiff = 65.0001, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 82664, min_delta_t = 1555.2, val = 36
tdiff = 70.0011, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 82232, min_delta_t = 1555.2, val = 38
tdiff = 75.0004, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 82664, min_delta_t = 1555.2, val = 42
tdiff = 80.0007, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 79856, min_delta_t = 1555.2, val = 45
tdiff = 85.0008, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 80504, min_delta_t = 1555.2, val = 48
tdiff = 90.0009, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 81584, min_delta_t = 1555.2, val = 50
tdiff = 95.0008, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 81800, min_delta_t = 1555.2, val = 54
tdiff = 100, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 82880, min_delta_t = 1555.2, val = 57
tdiff = 105, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 80504, min_delta_t = 1555.2, val = 60
tdiff = 110, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 81800, min_delta_t = 1555.2, val = 62
tdiff = 115, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 81800, min_delta_t = 1555.2, val = 65
tdiff = 120, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 80288, min_delta_t = 1555.2, val = 69
tdiff = 125.001, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 84608, min_delta_t = 1555.2, val = 72
tdiff = 130.005, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 80504, min_delta_t = 1555.2, val = 75
tdiff = 135, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 82016, min_delta_t = 1555.2, val = 77
tdiff = 140.004, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 81584, min_delta_t = 1555.2, val = 80
tdiff = 145, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 80504, min_delta_t = 1555.2, val = 83
tdiff = 150.001, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 82880, min_delta_t = 1555.2, val = 86
tdiff = 155, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 81800, min_delta_t = 1555.2, val = 89
tdiff = 160.001, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 83960, min_delta_t = 1555.2, val = 92
tdiff = 165.001, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 81800, min_delta_t = 1555.2, val = 94
tdiff = 170, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 1, temp = 80504, min_delta_t = 1555.2, val = 98
1.72962 per image
0.172962 per inference
