TL = 80000
graph = alexnet
version = 4
Images = 100
Inferences = 10
***
Running Scheduler
TL = 80000
graph = alexnet
version = 4
Images = 100
Inferences = 10
***
Running Scheduler
Logging temp logs to temp_schedulerv4/alexnet_TL80000_dt1000_motivation.csv
Main thread running
tdiff = 5.00195, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 84824, min_delta_t = 1219.61, val = 3
tdiff = 10.0002, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 86120, min_delta_t = 1219.61, val = 7
tdiff = 15.0005, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 80720, min_delta_t = 1219.61, val = 11
tdiff = 20.0008, run_cpu_small = 1, run_cpu_big = 0, run_gpu = 0, temp = 76400, min_delta_t = 1219.61, val = 14
tdiff = 25.0003, run_cpu_small = 1, run_cpu_big = 0, run_gpu = 0, temp = 76184, min_delta_t = 1219.61, val = 18
tdiff = 30.0001, run_cpu_small = 1, run_cpu_big = 0, run_gpu = 0, temp = 77480, min_delta_t = 1219.61, val = 21
tdiff = 35.001, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 79424, min_delta_t = 1219.61, val = 25
tdiff = 40.0001, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 82448, min_delta_t = 1219.61, val = 28
tdiff = 45.0005, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 84392, min_delta_t = 1219.61, val = 32
tdiff = 50.0004, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 83960, min_delta_t = 1219.61, val = 35
tdiff = 55.0011, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 83744, min_delta_t = 1219.61, val = 38
tdiff = 60.0005, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 82664, min_delta_t = 1219.61, val = 42
tdiff = 65.0013, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 83096, min_delta_t = 1219.61, val = 45
tdiff = 70.0009, run_cpu_small = 1, run_cpu_big = 0, run_gpu = 0, temp = 75752, min_delta_t = 1219.61, val = 50
tdiff = 75.0009, run_cpu_small = 1, run_cpu_big = 1, run_gpu = 0, temp = 75104, min_delta_t = 1219.61, val = 53
tdiff = 80.0001, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 80720, min_delta_t = 1219.61, val = 57
tdiff = 85.0007, run_cpu_small = 1, run_cpu_big = 0, run_gpu = 0, temp = 76400, min_delta_t = 1219.61, val = 60
tdiff = 90.0007, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 82016, min_delta_t = 1219.61, val = 63
tdiff = 95.0009, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 82016, min_delta_t = 1219.61, val = 67
tdiff = 100, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 83312, min_delta_t = 1219.61, val = 70
tdiff = 105.001, run_cpu_small = 1, run_cpu_big = 0, run_gpu = 0, temp = 77480, min_delta_t = 1219.61, val = 74
tdiff = 110.001, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 81584, min_delta_t = 1219.61, val = 77
tdiff = 115.001, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 83312, min_delta_t = 1219.61, val = 81
tdiff = 120.001, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 83960, min_delta_t = 1219.61, val = 84
tdiff = 125, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 82880, min_delta_t = 1219.61, val = 88
tdiff = 130.001, run_cpu_small = 0, run_cpu_big = 0, run_gpu = 0, temp = 83744, min_delta_t = 1219.61, val = 91
tdiff = 135.001, run_cpu_small = 1, run_cpu_big = 0, run_gpu = 0, temp = 75752, min_delta_t = 1219.61, val = 96
tdiff = 140.001, run_cpu_small = 1, run_cpu_big = 0, run_gpu = 0, temp = 77048, min_delta_t = 1219.61, val = 99
1.40822 per image
0.140822 per inference
